ReviewID,EmployeeID,ReviewYear,ReviewDate,PerformanceRating,PerformanceScore,GoalAchievementPct,ManagerFeedback,SalaryIncreaseRecommended_Pct,PromotionRecommended,Department,Region,JobGrade,ReviewerID,SourceSystem,LoadDate
PERF-EMP-03888-2024,EMP-03888,2024,2024-12-15,Exceeds Expectations,4,85.1,Development needed in technical skills.,0.094,No,Retail Banking,North America,G1,EMP-00502,Workday,2024-12-31
PERF-EMP-08513-2022,EMP-08513,2022,2022-12-15,Meets Expectations,3,66.4,Needs to improve stakeholder communication.,0.048,No,Investment Banking,Europe,G2,EMP-03655,Workday,2024-12-31
PERF-EMP-08513-2023,EMP-08513,2023,2023-12-15,Meets Expectations,3,87.6,"Strong contributor, consistently delivers.",0.114,No,Investment Banking,Europe,G2,EMP-03655,Workday,2024-12-31
PERF-EMP-08513-2024,EMP-08513,2024,2024-12-15,Exceeds Expectations,4,69.8,"Exceptional year, exceeded all targets.",0.001,Yes,Investment Banking,Europe,G2,EMP-03655,Workday,2024-12-31
PERF-EMP-04597-2022,EMP-04597,2022,2022-12-15,Exceptional,5,113.9,Needs to improve stakeholder communication.,0.057,No,Finance,Middle East & Africa,G6,EMP-04576,Workday,2024-12-31
PERF-EMP-04597-2023,EMP-04597,2023,2023-12-15,Exceptional,5,88.5,Development needed in technical skills.,0.082,No,Finance,Middle East & Africa,G6,EMP-04576,Workday,2024-12-31
PERF-EMP-04597-2024,EMP-04597,2024,2024-12-15,Unsatisfactory,1,76.2,"Strong contributor, consistently delivers.",0.03,No,Finance,Middle East & Africa,G6,EMP-04576,Workday,2024-12-31
PERF-EMP-07173-2023,EMP-07173,2023,2023-12-15,Meets Expectations,3,86.2,"Strong contributor, consistently delivers.",0.004,No,Marketing,North America,G4,EMP-02521,Workday,2024-12-31
PERF-EMP-07173-2024,EMP-07173,2024,2024-12-15,Meets Expectations,3,82.5,"Exceptional year, exceeded all targets.",0.06,No,Marketing,North America,G4,EMP-02521,Workday,2024-12-31
PERF-EMP-00326-2022,EMP-00326,2022,2022-12-15,Meets Expectations,3,111.7,"Exceptional year, exceeded all targets.",0.06,No,Marketing,Asia Pacific,G1,EMP-00261,Workday,2024-12-31
PERF-EMP-00326-2023,EMP-00326,2023,2023-12-15,Meets Expectations,3,119.2,"Exceptional year, exceeded all targets.",0.026,No,Marketing,Asia Pacific,G1,EMP-00261,Workday,2024-12-31
PERF-EMP-00326-2024,EMP-00326,2024,2024-12-15,Exceeds Expectations,4,75.0,"Strong contributor, consistently delivers.",0.045,No,Marketing,Asia Pacific,G1,EMP-00261,Workday,2024-12-31
PERF-EMP-07193-2022,EMP-07193,2022,2022-12-15,Exceeds Expectations,4,80.4,Development needed in technical skills.,0.017,Yes,Risk & Compliance,Asia Pacific,G3,EMP-03572,Workday,2024-12-31
PERF-EMP-03804-2022,EMP-03804,2022,2022-12-15,Meets Expectations,3,91.1,Development needed in technical skills.,0.019,No,Investment Banking,Middle East & Africa,G2,EMP-00283,Workday,2024-12-31
PERF-EMP-03804-2023,EMP-03804,2023,2023-12-15,Needs Improvement,2,91.4,"Exceptional year, exceeded all targets.",0.079,No,Investment Banking,Middle East & Africa,G2,EMP-00283,Workday,2024-12-31
PERF-EMP-03804-2024,EMP-03804,2024,2024-12-15,Exceeds Expectations,4,68.0,Development needed in technical skills.,0.083,No,Investment Banking,Middle East & Africa,G2,EMP-00283,Workday,2024-12-31
PERF-EMP-03774-2022,EMP-03774,2022,2022-12-15,Meets Expectations,3,104.6,"Strong contributor, consistently delivers.",0.04,No,Treasury,Middle East & Africa,G5,EMP-02267,Workday,2024-12-31
PERF-EMP-03774-2023,EMP-03774,2023,2023-12-15,Meets Expectations,3,80.3,"Strong contributor, consistently delivers.",0.053,No,Treasury,Middle East & Africa,G5,EMP-02267,Workday,2024-12-31
PERF-EMP-03774-2024,EMP-03774,2024,2024-12-15,Exceeds Expectations,4,115.6,"Exceptional year, exceeded all targets.",0.041,No,Treasury,Middle East & Africa,G5,EMP-02267,Workday,2024-12-31
PERF-EMP-09698-2023,EMP-09698,2023,2023-12-15,Exceeds Expectations,4,103.3,Needs to improve stakeholder communication.,0.114,No,Treasury,Latin America,G6,EMP-01520,Workday,2024-12-31
PERF-EMP-09698-2024,EMP-09698,2024,2024-12-15,Meets Expectations,3,68.8,Meets expectations across all KPIs.,0.081,No,Treasury,Latin America,G6,EMP-01520,Workday,2024-12-31
PERF-EMP-06251-2023,EMP-06251,2023,2023-12-15,Exceeds Expectations,4,101.0,"Exceptional year, exceeded all targets.",0.103,Yes,Legal,Latin America,G7,EMP-03539,Workday,2024-12-31
PERF-EMP-06251-2024,EMP-06251,2024,2024-12-15,Meets Expectations,3,93.2,"Exceptional year, exceeded all targets.",0.06,No,Legal,Latin America,G7,EMP-03539,Workday,2024-12-31
PERF-EMP-01272-2022,EMP-01272,2022,2022-12-15,Meets Expectations,3,85.4,Meets expectations across all KPIs.,0.104,No,Technology,Middle East & Africa,G1,EMP-00985,Workday,2024-12-31
PERF-EMP-01272-2023,EMP-01272,2023,2023-12-15,Meets Expectations,3,68.4,Development needed in technical skills.,0.091,No,Technology,Middle East & Africa,G1,EMP-00985,Workday,2024-12-31
PERF-EMP-01272-2024,EMP-01272,2024,2024-12-15,Meets Expectations,3,96.6,Meets expectations across all KPIs.,0.024,No,Technology,Middle East & Africa,G1,EMP-00985,Workday,2024-12-31
PERF-EMP-08002-2022,EMP-08002,2022,2022-12-15,Meets Expectations,3,82.6,Development needed in technical skills.,0.107,No,Marketing,North America,G3,EMP-03576,Workday,2024-12-31
PERF-EMP-08002-2024,EMP-08002,2024,2024-12-15,Meets Expectations,3,104.1,Needs to improve stakeholder communication.,0.101,No,Marketing,North America,G3,EMP-03576,Workday,2024-12-31
PERF-EMP-02054-2022,EMP-02054,2022,2022-12-15,Exceeds Expectations,4,92.9,Meets expectations across all KPIs.,0.113,No,Operations,North America,G7,EMP-01470,Workday,2024-12-31
PERF-EMP-02054-2023,EMP-02054,2023,2023-12-15,Exceeds Expectations,4,119.9,Development needed in technical skills.,0.003,Yes,Operations,North America,G7,EMP-01470,Workday,2024-12-31
PERF-EMP-02054-2024,EMP-02054,2024,2024-12-15,Exceeds Expectations,4,66.7,"Exceptional year, exceeded all targets.",0.076,No,Operations,North America,G7,EMP-01470,Workday,2024-12-31
PERF-EMP-04590-2022,EMP-04590,2022,2022-12-15,Exceptional,5,67.7,Development needed in technical skills.,0.062,No,Data & Analytics,Europe,G4,EMP-02301,Workday,2024-12-31
PERF-EMP-04590-2024,EMP-04590,2024,2024-12-15,Exceptional,5,72.8,"Strong contributor, consistently delivers.",0.013,No,Data & Analytics,Europe,G4,EMP-02301,Workday,2024-12-31
PERF-EMP-01250-2022,EMP-01250,2022,2022-12-15,Exceptional,5,86.2,Meets expectations across all KPIs.,0.059,Yes,Human Resources,Europe,G6,EMP-00035,Workday,2024-12-31
PERF-EMP-01250-2023,EMP-01250,2023,2023-12-15,Meets Expectations,3,93.9,"Strong contributor, consistently delivers.",0.037,Yes,Human Resources,Europe,G6,EMP-00035,Workday,2024-12-31
PERF-EMP-01250-2024,EMP-01250,2024,2024-12-15,Needs Improvement,2,86.9,Needs to improve stakeholder communication.,0.057,No,Human Resources,Europe,G6,EMP-00035,Workday,2024-12-31
PERF-EMP-09259-2022,EMP-09259,2022,2022-12-15,Meets Expectations,3,76.0,"Exceptional year, exceeded all targets.",0.053,No,Data & Analytics,Latin America,G2,EMP-02288,Workday,2024-12-31
PERF-EMP-09259-2023,EMP-09259,2023,2023-12-15,Unsatisfactory,1,110.2,Development needed in technical skills.,0.023,No,Data & Analytics,Latin America,G2,EMP-02288,Workday,2024-12-31
PERF-EMP-09259-2024,EMP-09259,2024,2024-12-15,Exceeds Expectations,4,108.4,Meets expectations across all KPIs.,0.068,No,Data & Analytics,Latin America,G2,EMP-02288,Workday,2024-12-31
PERF-EMP-04751-2022,EMP-04751,2022,2022-12-15,Exceeds Expectations,4,82.2,"Exceptional year, exceeded all targets.",0.058,No,Technology,North America,G5,EMP-02304,Workday,2024-12-31
PERF-EMP-04751-2023,EMP-04751,2023,2023-12-15,Exceptional,5,93.5,Needs to improve stakeholder communication.,0.011,No,Technology,North America,G5,EMP-02304,Workday,2024-12-31
PERF-EMP-04751-2024,EMP-04751,2024,2024-12-15,Unsatisfactory,1,93.3,Development needed in technical skills.,0.057,No,Technology,North America,G5,EMP-02304,Workday,2024-12-31
PERF-EMP-08358-2022,EMP-08358,2022,2022-12-15,Meets Expectations,3,84.7,Meets expectations across all KPIs.,0.113,Yes,Legal,Europe,G2,EMP-04273,Workday,2024-12-31
PERF-EMP-08358-2023,EMP-08358,2023,2023-12-15,Meets Expectations,3,73.7,Development needed in technical skills.,0.093,No,Legal,Europe,G2,EMP-04273,Workday,2024-12-31
PERF-EMP-08358-2024,EMP-08358,2024,2024-12-15,Exceeds Expectations,4,76.7,"Exceptional year, exceeded all targets.",0.096,No,Legal,Europe,G2,EMP-04273,Workday,2024-12-31
PERF-EMP-04695-2023,EMP-04695,2023,2023-12-15,Needs Improvement,2,61.6,"Strong contributor, consistently delivers.",0.098,No,Operations,Middle East & Africa,G1,EMP-01291,Workday,2024-12-31
PERF-EMP-04695-2024,EMP-04695,2024,2024-12-15,Meets Expectations,3,71.8,Needs to improve stakeholder communication.,0.063,No,Operations,Middle East & Africa,G1,EMP-01291,Workday,2024-12-31
PERF-EMP-08751-2022,EMP-08751,2022,2022-12-15,Exceptional,5,65.5,Needs to improve stakeholder communication.,0.077,No,Data & Analytics,Asia Pacific,G5,EMP-04868,Workday,2024-12-31
PERF-EMP-08751-2023,EMP-08751,2023,2023-12-15,Needs Improvement,2,119.2,"Strong contributor, consistently delivers.",0.003,No,Data & Analytics,Asia Pacific,G5,EMP-04868,Workday,2024-12-31
PERF-EMP-08751-2024,EMP-08751,2024,2024-12-15,Meets Expectations,3,81.4,Needs to improve stakeholder communication.,0.089,No,Data & Analytics,Asia Pacific,G5,EMP-04868,Workday,2024-12-31
PERF-EMP-03738-2022,EMP-03738,2022,2022-12-15,Exceptional,5,84.4,Development needed in technical skills.,0.046,No,Corporate Strategy,Europe,G3,EMP-01023,Workday,2024-12-31
PERF-EMP-03738-2023,EMP-03738,2023,2023-12-15,Meets Expectations,3,69.4,Meets expectations across all KPIs.,0.095,No,Corporate Strategy,Europe,G3,EMP-01023,Workday,2024-12-31
PERF-EMP-09767-2022,EMP-09767,2022,2022-12-15,Unsatisfactory,1,93.4,"Exceptional year, exceeded all targets.",0.105,No,Corporate Strategy,Europe,G6,EMP-03002,Workday,2024-12-31
PERF-EMP-09767-2023,EMP-09767,2023,2023-12-15,Exceeds Expectations,4,75.1,"Exceptional year, exceeded all targets.",0.093,No,Corporate Strategy,Europe,G6,EMP-03002,Workday,2024-12-31
PERF-EMP-03640-2022,EMP-03640,2022,2022-12-15,Needs Improvement,2,66.9,"Strong contributor, consistently delivers.",0.068,No,Data & Analytics,Asia Pacific,G6,EMP-00494,Workday,2024-12-31
PERF-EMP-03640-2023,EMP-03640,2023,2023-12-15,Meets Expectations,3,87.5,Needs to improve stakeholder communication.,0.025,No,Data & Analytics,Asia Pacific,G6,EMP-00494,Workday,2024-12-31
PERF-EMP-03640-2024,EMP-03640,2024,2024-12-15,Meets Expectations,3,68.2,Meets expectations across all KPIs.,0.042,Yes,Data & Analytics,Asia Pacific,G6,EMP-00494,Workday,2024-12-31
PERF-EMP-06451-2024,EMP-06451,2024,2024-12-15,Exceptional,5,97.7,"Exceptional year, exceeded all targets.",0.081,No,Marketing,Europe,G5,EMP-01250,Workday,2024-12-31
PERF-EMP-06803-2022,EMP-06803,2022,2022-12-15,Meets Expectations,3,93.7,"Exceptional year, exceeded all targets.",0.02,No,Operations,Europe,G4,EMP-05433,Workday,2024-12-31
PERF-EMP-06803-2023,EMP-06803,2023,2023-12-15,Exceeds Expectations,4,76.2,Development needed in technical skills.,0.114,No,Operations,Europe,G4,EMP-05433,Workday,2024-12-31
PERF-EMP-06803-2024,EMP-06803,2024,2024-12-15,Meets Expectations,3,75.8,Meets expectations across all KPIs.,0.01,No,Operations,Europe,G4,EMP-05433,Workday,2024-12-31
PERF-EMP-04085-2023,EMP-04085,2023,2023-12-15,Needs Improvement,2,117.5,Meets expectations across all KPIs.,0.003,No,Wealth Management,Asia Pacific,G5,EMP-00020,Workday,2024-12-31
PERF-EMP-04085-2024,EMP-04085,2024,2024-12-15,Meets Expectations,3,78.2,Development needed in technical skills.,0.119,No,Wealth Management,Asia Pacific,G5,EMP-00020,Workday,2024-12-31
PERF-EMP-02908-2022,EMP-02908,2022,2022-12-15,Exceptional,5,79.3,"Exceptional year, exceeded all targets.",0.078,No,Finance,Europe,G10,,Workday,2024-12-31
PERF-EMP-02908-2023,EMP-02908,2023,2023-12-15,Meets Expectations,3,88.9,Meets expectations across all KPIs.,0.073,No,Finance,Europe,G10,,Workday,2024-12-31
PERF-EMP-02908-2024,EMP-02908,2024,2024-12-15,Meets Expectations,3,88.8,"Exceptional year, exceeded all targets.",0.042,No,Finance,Europe,G10,,Workday,2024-12-31
PERF-EMP-08634-2022,EMP-08634,2022,2022-12-15,Meets Expectations,3,80.4,Development needed in technical skills.,0.013,No,Data & Analytics,Europe,G4,EMP-01844,Workday,2024-12-31
PERF-EMP-08634-2023,EMP-08634,2023,2023-12-15,Exceeds Expectations,4,113.0,Meets expectations across all KPIs.,0.027,No,Data & Analytics,Europe,G4,EMP-01844,Workday,2024-12-31
PERF-EMP-08634-2024,EMP-08634,2024,2024-12-15,Meets Expectations,3,68.5,"Exceptional year, exceeded all targets.",0.088,No,Data & Analytics,Europe,G4,EMP-01844,Workday,2024-12-31
PERF-EMP-07703-2023,EMP-07703,2023,2023-12-15,Exceeds Expectations,4,104.3,Development needed in technical skills.,0.047,No,Retail Banking,Asia Pacific,G3,EMP-02844,Workday,2024-12-31
PERF-EMP-04930-2022,EMP-04930,2022,2022-12-15,Meets Expectations,3,65.1,Meets expectations across all KPIs.,0.054,No,Human Resources,Middle East & Africa,G2,EMP-03416,Workday,2024-12-31
PERF-EMP-04930-2023,EMP-04930,2023,2023-12-15,Meets Expectations,3,111.5,Meets expectations across all KPIs.,0.023,No,Human Resources,Middle East & Africa,G2,EMP-03416,Workday,2024-12-31
PERF-EMP-04930-2024,EMP-04930,2024,2024-12-15,Exceptional,5,104.3,Development needed in technical skills.,0.022,No,Human Resources,Middle East & Africa,G2,EMP-03416,Workday,2024-12-31
PERF-EMP-02320-2022,EMP-02320,2022,2022-12-15,Meets Expectations,3,67.2,"Exceptional year, exceeded all targets.",0.056,No,Retail Banking,Asia Pacific,G3,EMP-00404,Workday,2024-12-31
PERF-EMP-02320-2023,EMP-02320,2023,2023-12-15,Exceeds Expectations,4,87.4,"Strong contributor, consistently delivers.",0.023,No,Retail Banking,Asia Pacific,G3,EMP-00404,Workday,2024-12-31
PERF-EMP-02320-2024,EMP-02320,2024,2024-12-15,Meets Expectations,3,80.9,"Strong contributor, consistently delivers.",0.078,No,Retail Banking,Asia Pacific,G3,EMP-00404,Workday,2024-12-31
PERF-EMP-04585-2022,EMP-04585,2022,2022-12-15,Exceptional,5,83.6,"Exceptional year, exceeded all targets.",0.116,No,Investment Banking,Asia Pacific,G4,EMP-04177,Workday,2024-12-31
PERF-EMP-04585-2023,EMP-04585,2023,2023-12-15,Unsatisfactory,1,82.2,Development needed in technical skills.,0.035,No,Investment Banking,Asia Pacific,G4,EMP-04177,Workday,2024-12-31
PERF-EMP-04585-2024,EMP-04585,2024,2024-12-15,Unsatisfactory,1,109.8,"Strong contributor, consistently delivers.",0.046,No,Investment Banking,Asia Pacific,G4,EMP-04177,Workday,2024-12-31
PERF-EMP-09435-2022,EMP-09435,2022,2022-12-15,Exceptional,5,92.3,Needs to improve stakeholder communication.,0.011,No,Internal Audit,Asia Pacific,G4,EMP-06574,Workday,2024-12-31
PERF-EMP-09435-2023,EMP-09435,2023,2023-12-15,Exceeds Expectations,4,72.3,Development needed in technical skills.,0.028,No,Internal Audit,Asia Pacific,G4,EMP-06574,Workday,2024-12-31
PERF-EMP-09435-2024,EMP-09435,2024,2024-12-15,Meets Expectations,3,89.5,"Strong contributor, consistently delivers.",0.045,Yes,Internal Audit,Asia Pacific,G4,EMP-06574,Workday,2024-12-31
PERF-EMP-04484-2022,EMP-04484,2022,2022-12-15,Exceptional,5,95.3,Meets expectations across all KPIs.,0.06,No,Marketing,Europe,G1,EMP-03692,Workday,2024-12-31
PERF-EMP-04484-2023,EMP-04484,2023,2023-12-15,Meets Expectations,3,107.6,Meets expectations across all KPIs.,0.013,No,Marketing,Europe,G1,EMP-03692,Workday,2024-12-31
PERF-EMP-04484-2024,EMP-04484,2024,2024-12-15,Exceeds Expectations,4,79.8,"Strong contributor, consistently delivers.",0.021,No,Marketing,Europe,G1,EMP-03692,Workday,2024-12-31
PERF-EMP-06469-2022,EMP-06469,2022,2022-12-15,Meets Expectations,3,110.1,Development needed in technical skills.,0.112,No,Investment Banking,Europe,G6,EMP-02735,Workday,2024-12-31
PERF-EMP-06469-2023,EMP-06469,2023,2023-12-15,Needs Improvement,2,78.8,Needs to improve stakeholder communication.,0.078,No,Investment Banking,Europe,G6,EMP-02735,Workday,2024-12-31
PERF-EMP-04043-2022,EMP-04043,2022,2022-12-15,Meets Expectations,3,105.9,"Exceptional year, exceeded all targets.",0.114,No,Marketing,Latin America,G3,EMP-01559,Workday,2024-12-31
PERF-EMP-04043-2023,EMP-04043,2023,2023-12-15,Exceeds Expectations,4,70.5,"Exceptional year, exceeded all targets.",0.013,Yes,Marketing,Latin America,G3,EMP-01559,Workday,2024-12-31
PERF-EMP-00462-2022,EMP-00462,2022,2022-12-15,Meets Expectations,3,118.9,"Strong contributor, consistently delivers.",0.077,No,Legal,North America,G1,EMP-00360,Workday,2024-12-31
PERF-EMP-00462-2023,EMP-00462,2023,2023-12-15,Exceptional,5,86.0,Needs to improve stakeholder communication.,0.083,No,Legal,North America,G1,EMP-00360,Workday,2024-12-31
PERF-EMP-00462-2024,EMP-00462,2024,2024-12-15,Exceeds Expectations,4,64.2,"Strong contributor, consistently delivers.",0.051,No,Legal,North America,G1,EMP-00360,Workday,2024-12-31
PERF-EMP-06492-2022,EMP-06492,2022,2022-12-15,Meets Expectations,3,94.3,Development needed in technical skills.,0.074,No,Finance,North America,G2,EMP-01461,Workday,2024-12-31
PERF-EMP-06492-2023,EMP-06492,2023,2023-12-15,Meets Expectations,3,77.8,"Exceptional year, exceeded all targets.",0.004,No,Finance,North America,G2,EMP-01461,Workday,2024-12-31
PERF-EMP-06492-2024,EMP-06492,2024,2024-12-15,Meets Expectations,3,90.0,"Exceptional year, exceeded all targets.",0.033,No,Finance,North America,G2,EMP-01461,Workday,2024-12-31
PERF-EMP-06113-2022,EMP-06113,2022,2022-12-15,Meets Expectations,3,117.2,"Strong contributor, consistently delivers.",0.075,No,Data & Analytics,North America,G2,EMP-05168,Workday,2024-12-31
PERF-EMP-06113-2023,EMP-06113,2023,2023-12-15,Exceptional,5,119.4,Needs to improve stakeholder communication.,0.106,No,Data & Analytics,North America,G2,EMP-05168,Workday,2024-12-31
PERF-EMP-06113-2024,EMP-06113,2024,2024-12-15,Exceeds Expectations,4,88.4,Development needed in technical skills.,0.042,No,Data & Analytics,North America,G2,EMP-05168,Workday,2024-12-31
PERF-EMP-06759-2022,EMP-06759,2022,2022-12-15,Meets Expectations,3,109.0,"Strong contributor, consistently delivers.",0.04,No,Corporate Strategy,Latin America,G3,EMP-06056,Workday,2024-12-31
PERF-EMP-06759-2023,EMP-06759,2023,2023-12-15,Meets Expectations,3,88.4,"Strong contributor, consistently delivers.",0.017,No,Corporate Strategy,Latin America,G3,EMP-06056,Workday,2024-12-31
PERF-EMP-06759-2024,EMP-06759,2024,2024-12-15,Needs Improvement,2,105.5,"Strong contributor, consistently delivers.",0.045,No,Corporate Strategy,Latin America,G3,EMP-06056,Workday,2024-12-31
PERF-EMP-00437-2023,EMP-00437,2023,2023-12-15,Meets Expectations,3,62.5,Meets expectations across all KPIs.,0.043,No,Marketing,Europe,G2,EMP-00061,Workday,2024-12-31
PERF-EMP-00437-2024,EMP-00437,2024,2024-12-15,Exceeds Expectations,4,114.6,Development needed in technical skills.,0.075,No,Marketing,Europe,G2,EMP-00061,Workday,2024-12-31
PERF-EMP-05905-2022,EMP-05905,2022,2022-12-15,Meets Expectations,3,91.5,Development needed in technical skills.,0.024,No,Legal,Asia Pacific,G5,EMP-00057,Workday,2024-12-31
PERF-EMP-05905-2023,EMP-05905,2023,2023-12-15,Exceeds Expectations,4,98.8,"Strong contributor, consistently delivers.",0.098,Yes,Legal,Asia Pacific,G5,EMP-00057,Workday,2024-12-31
PERF-EMP-05905-2024,EMP-05905,2024,2024-12-15,Meets Expectations,3,81.8,Meets expectations across all KPIs.,0.056,No,Legal,Asia Pacific,G5,EMP-00057,Workday,2024-12-31
PERF-EMP-05485-2022,EMP-05485,2022,2022-12-15,Exceeds Expectations,4,105.8,Development needed in technical skills.,0.107,No,Credit Risk,Europe,G1,EMP-03085,Workday,2024-12-31
PERF-EMP-05485-2023,EMP-05485,2023,2023-12-15,Exceeds Expectations,4,106.1,Meets expectations across all KPIs.,0.035,No,Credit Risk,Europe,G1,EMP-03085,Workday,2024-12-31
